Account,date,daily_pnl,trade_count,closed_trades,winning_trades,avg_size_usd,total_size_usd,max_size_usd,long_trades,short_trades,total_fee,win_rate,long_ratio,net_pnl_after_fees,sentiment_score,sentiment,sentiment_binary,size_seg,freq_seg,winner_seg
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-25,446.44485399999996,18,4,4,22485.88888888889,404746.0,69461.31,18,0,101.18649400000001,1.0,1.0,345.2583599999999,75,Extreme Greed,Greed,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-27,0.0,15,0,0,33170.452666666664,497556.79,89983.13,15,0,149.267029,0.0,1.0,-149.267029,71,Greed,Greed,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-30,3278.847724,75,38,35,21280.349733333333,1596026.23,135747.07,39,36,478.80782899999997,0.9210526315789473,0.52,2800.0398950000003,70,Greed,Greed,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-31,975.654751,59,21,21,13735.521525423728,810395.77,92246.88,35,24,243.118715,1.0,0.5932203389830508,732.536036,76,Extreme Greed,Greed,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-01,0.0,4,0,0,22500.69,90002.76,45004.49,4,0,27.000824,0.0,1.0,-27.000824,68,Greed,Greed,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-02,0.0,30,0,0,25418.461333333333,762553.84,86445.92,30,0,228.766141,0.0,1.0,-228.766141,60,Greed,Greed,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-04,6403.5061239999995,9,9,9,95439.94666666667,858959.52,454345.12,0,9,257.687851,1.0,0.0,6145.818273,72,Greed,Greed,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-05,0.0,9,0,0,16663.026666666665,149967.24,58042.56,9,0,44.99017,0.0,1.0,-44.99017,54,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-06,440.753133,10,4,4,30041.394,300413.94,75464.48,6,4,90.12418000000001,1.0,0.6,350.62895299999997,49,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-07,3691.30885,27,9,9,19508.291481481483,526723.87,85780.1,12,15,158.017151,1.0,0.4444444444444444,3533.291699,44,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-08,0.0,8,0,0,22498.25125,179986.01,74999.81,8,0,53.995802,0.0,1.0,-53.995802,44,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-09,866.203569,3,1,1,90292.82333333335,270878.47000000003,225876.54,0,3,81.26354,1.0,0.0,784.940029,46,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-10,2069.55836,84,29,29,14470.832976190475,1215549.97,84962.24,46,38,364.664948,1.0,0.5476190476190477,1704.893412,43,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-11,1353.604398,56,22,22,12581.13017857143,704543.29,61419.96,28,28,211.362965,1.0,0.5,1142.241433,47,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-12,5212.729861,84,45,45,14802.268214285714,1243390.53,83325.07,22,62,373.017115,1.0,0.2619047619047619,4839.712746,46,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-13,2205.413149,23,11,11,17512.87652173913,402796.16,59999.19,23,0,120.83883600000001,1.0,1.0,2084.574313,50,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-14,2678.115601,58,25,25,19911.15103448276,1154846.76,226201.68,27,31,346.454002,1.0,0.46551724137931033,2331.661599,48,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-15,3884.0032459999998,21,13,13,22683.889523809525,476361.68,130062.03,17,4,142.908493,1.0,0.8095238095238095,3741.094753,50,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-16,314.96786,25,11,11,14405.7528,360143.82,60106.56,15,10,108.04312900000001,1.0,0.6,206.92473099999995,54,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-17,1204.110761,42,5,5,12833.438095238096,539004.4,118981.22,24,18,161.70132,1.0,0.5714285714285714,1042.4094409999998,51,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-18,1670.219701,44,14,14,13191.782954545453,580438.45,60323.26,30,14,174.131512,1.0,0.6818181818181818,1496.088189,47,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-19,3512.2119079999998,58,23,23,16248.182068965516,942394.5599999999,120545.41,45,13,282.718338,1.0,0.7758620689655172,3229.4935699999996,44,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-20,1829.292797,90,40,40,17114.072111111112,1540266.49,117914.93,48,42,462.079905,1.0,0.5333333333333333,1367.212892,49,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-21,5993.575314,76,8,8,17026.42842105263,1294008.56,288887.22,30,46,388.202533,1.0,0.39473684210526316,5605.372781,55,Greed,Greed,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-22,1287.143384,91,52,52,16717.653406593407,1521306.46,170746.35,39,52,456.391868,1.0,0.42857142857142855,830.751516,49,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-23,109.68322,31,13,7,9029.90806451613,279927.15,31987.96,22,9,83.978128,0.5384615384615384,0.7096774193548387,25.705092000000008,50,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-24,1925.839355,17,5,5,27169.443529411765,461880.54,120871.88,12,5,138.564153,1.0,0.7058823529411765,1787.275202,49,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-25,0.0,51,0,0,19559.930980392157,997556.48,199540.41,51,0,299.266928,0.0,1.0,-299.266928,25,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-02,11005.991600000001,26,21,21,43406.429615384615,1128567.17,288887.13,5,21,338.570135,1.0,0.19230769230769232,10667.421465000001,26,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-03,1136.272279,12,6,6,26764.120833333334,321169.45,72326.87,6,6,96.350832,1.0,0.5,1039.921447,33,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-04,8002.939313,59,28,28,25872.653898305085,1526486.58,374999.5,22,37,457.945929,1.0,0.3728813559322034,7544.993383999999,15,Extreme Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-05,2741.101375,54,20,20,28870.43833333333,1559003.67,136342.06,23,31,467.701068,1.0,0.42592592592592593,2273.4003070000003,20,Extreme Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-06,3069.196282,37,14,10,17383.593783783785,643192.97,78932.48,23,14,192.95788399999998,0.7142857142857143,0.6216216216216216,2876.238398,25,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-07,3273.5394420000002,22,18,18,10090.28,221986.16,61422.37,7,15,66.595837,1.0,0.3181818181818182,3206.9436050000004,34,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-08,0.0,17,0,0,7059.288823529412,120007.91,39999.66,17,0,36.002359999999996,0.0,1.0,-36.002359999999996,28,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-09,0.0,11,0,0,38167.586363636365,419843.45,74999.4,11,0,125.953025,0.0,1.0,-125.953025,27,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-10,14133.265684,103,42,42,25248.4113592233,2600586.37,149980.25,61,42,780.175852,1.0,0.5922330097087378,13353.089832,20,Extreme Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-11,2479.265806,33,21,21,31854.999696969695,1051214.99,169458.39,12,21,315.364477,1.0,0.36363636363636365,2163.901329,24,Extreme Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-12,0.0,10,0,0,17999.379,179993.79,59999.75,10,0,53.998123,0.0,1.0,-53.998123,34,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-13,5770.595066,22,8,8,28439.44318181818,625667.75,60673.02,14,8,187.70031799999998,1.0,0.6363636363636364,5582.894748,45,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-14,11039.384571,25,10,10,22036.92,550923.0,81858.29,0,25,165.276882,1.0,0.0,10874.107689,27,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-15,575.945518,8,7,7,17424.6975,139397.58,61241.59,8,0,41.819272,1.0,1.0,534.126246,46,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-16,144.99309,6,2,2,26689.39,160136.34,43724.71,4,2,48.040901,1.0,0.6666666666666666,96.952189,30,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-17,2220.589556,11,8,8,18384.756363636363,202232.32,103265.5,1,10,60.669694,1.0,0.09090909090909091,2159.9198619999997,32,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-18,362.477712,44,1,1,9083.757954545454,399685.35,74476.74,41,3,119.905596,1.0,0.9318181818181818,242.572116,34,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-19,1438.717656,29,28,28,11776.706206896552,341524.48,100017.01,1,28,102.457321,1.0,0.034482758620689655,1336.260335,32,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-20,0.0,8,0,0,14999.98875,119999.91,34995.95,8,0,35.999967,0.0,1.0,-35.999967,49,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-21,0.0,6,0,0,30000.725000000002,180004.35,46058.1,6,0,54.001302,0.0,1.0,-54.001302,31,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-22,58.007635,24,24,24,12502.583333333334,300062.0,122364.05,0,24,90.018592,1.0,0.0,-32.010957,32,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-23,134.82844,10,9,9,4013.454,40134.54,19999.85,1,9,12.040356,1.0,0.1,122.788084,30,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-24,0.0,14,0,0,4285.6335714285715,59998.869999999995,16016.27,0,14,17.999653000000002,0.0,0.0,-17.999653000000002,45,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-25,217.47456799999998,9,5,5,13309.063333333334,119781.57,49541.95,9,0,37.934482,1.0,1.0,179.54008599999997,46,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-26,980.433384,10,6,6,20075.693,200756.93,39999.84,4,6,70.264919,1.0,0.4,910.1684650000001,47,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-27,4329.319769,40,16,16,19609.212,784368.48,126690.87,24,16,274.528951,1.0,0.6,4054.7908179999995,40,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-28,0.0,10,0,0,19998.763,199987.63,43185.82,10,0,69.99566300000001,0.0,1.0,-69.99566300000001,44,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-29,0.0,8,0,0,27499.309999999998,219994.47999999998,108091.97,8,0,76.998063,0.0,1.0,-76.998063,26,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-31,2112.5276,40,22,22,18052.58175,722103.27,95144.3,18,22,252.736124,1.0,0.45,1859.7914759999999,34,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-01,1402.082488,20,8,8,7070.317,141406.34,40080.97,12,8,49.492214,1.0,0.6,1352.590274,34,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-02,0.0,1,0,0,19999.7,19999.7,19999.7,1,0,6.999896,0.0,1.0,-6.999896,44,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-03,0.0,9,0,0,31104.344444444443,279939.1,77107.09,9,0,97.978681,0.0,1.0,-97.978681,25,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-04,4591.427138999999,21,13,13,20216.697142857145,424550.64,126473.44,8,13,148.592715,1.0,0.38095238095238093,4442.834424,28,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-06,0.0,7,0,0,25710.512857142858,179973.59,82722.5,7,0,62.990758,0.0,1.0,-62.990758,34,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-07,0.0,45,0,0,13332.73688888889,599973.16,95955.82,45,0,209.990572,0.0,1.0,-209.990572,23,Extreme Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-08,21114.136771999998,28,24,24,38252.94535714285,1071082.47,239739.95,4,24,374.87886100000003,1.0,0.14285714285714285,20739.257910999997,24,Extreme Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-09,25875.837656,45,24,24,19464.35377777778,875895.92,149999.41,21,24,306.563536,1.0,0.4666666666666667,25569.27412,18,Extreme Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-10,0.0,9,0,0,16655.645555555555,149900.81,67254.63,9,0,44.970233,0.0,1.0,-44.970233,39,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-11,3188.3381949999994,3,3,3,51029.70333333334,153089.11000000002,139999.51,0,3,53.581188,1.0,0.0,3134.7570069999992,25,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-13,253.67505,8,3,3,6281.60375,50252.83,16984.24,5,3,17.588483,1.0,0.625,236.086567,45,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-14,322.73095,27,4,4,4642.299259259259,125342.08,48029.46,23,4,43.869724,1.0,0.8518518518518519,278.861226,31,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-16,0.0,4,0,0,18749.704999999998,74998.81999999999,65004.32,4,0,26.249583,0.0,1.0,-26.249583,29,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-17,1713.120195,9,8,8,19636.307777777776,176726.77,72393.2,1,8,61.854364,1.0,0.1111111111111111,1651.265831,30,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-18,0.0,4,0,0,12499.515,49998.06,17149.75,4,0,17.49932,0.0,1.0,-17.49932,33,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-19,721.976596,18,13,13,8373.388333333334,150720.99000000002,49999.73,5,13,52.752346,1.0,0.2777777777777778,669.22425,32,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-20,0.0,8,0,0,15624.63125,124997.05,39410.86,8,0,43.748961,0.0,1.0,-43.748961,37,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-21,459.153994,9,9,9,16717.272222222222,150455.44999999998,98370.87,0,9,52.659392999999994,1.0,0.0,406.494601,39,Fear,Fear,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-24,0.0,4,0,0,18749.59,74998.36,24999.76,0,4,26.249421,0.0,0.0,-26.249421,63,Greed,Greed,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-25,0.0,16,0,0,28126.7575,450028.12,96040.98,0,16,157.50983,0.0,0.0,-157.50983,60,Greed,Greed,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-30,5286.100993,36,23,23,19298.768333333333,694755.66,110431.37,26,10,243.16447399999998,1.0,0.7222222222222222,5042.936519,56,Greed,Greed,High-Size,Infrequent,Inconsistent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-05-01,1220.746604,14,10,7,14373.198571428571,201224.78,41300.16,3,11,70.42867100000001,0.7,0.21428571428571427,1150.3179329999998,53,Neutral,Neutral,High-Size,Infrequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-09,0.0,42,0,0,1682.2211904761903,70653.29,9166.11,42,0,1.90281219,0.0,1.0,-1.90281219,78,Extreme Greed,Greed,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-12,0.0,89,0,0,3332.177640449438,296563.81,55200.0,89,0,5.42675177,0.0,1.0,-5.42675177,83,Extreme Greed,Greed,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-15,0.0,28,0,0,4194.129285714285,117435.62,11309.0,28,0,1.7473268100000001,0.0,1.0,-1.7473268100000001,80,Extreme Greed,Greed,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-19,0.0,64,0,0,3791.86515625,242679.37,29973.48,64,0,3.30336134,0.0,1.0,-3.30336134,75,Extreme Greed,Greed,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-14,194499.072534,464,464,464,1986.7047629310346,921831.01,48661.88,0,464,309.734741,1.0,0.0,194189.337793,48,Neutral,Neutral,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-17,0.0,292,0,0,3155.894726027397,921521.26,76542.7,292,0,11.76278358,0.0,1.0,-11.76278358,51,Neutral,Neutral,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-17,0.0,35,0,0,9144.806857142858,320068.24,217804.66,35,0,107.542891,0.0,1.0,-107.542891,32,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-18,5429.87424,6,6,6,43103.988333333335,258623.93000000002,240127.14,0,6,24.827891,1.0,0.0,5405.046349,34,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-19,13272.411278,133,43,20,6491.884887218045,863420.6900000001,61072.57,70,63,255.50186300000001,0.46511627906976744,0.5263157894736842,13016.909415,32,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-20,3865.013572,75,75,75,1391.7530666666667,104381.48,8000.21,0,75,10.415377,1.0,0.0,3854.598195,49,Neutral,Neutral,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-27,0.0,77,0,0,2064.410909090909,158959.64,33275.79,77,0,53.410361,0.0,1.0,-53.410361,40,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-28,1470.407794,84,84,84,1909.8789285714283,160429.83,49687.97,0,84,53.904336,1.0,0.0,1416.503458,44,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-01,0.0,13,0,0,13807.81,179501.53,64728.23,13,0,17.232134000000002,0.0,1.0,-17.232134000000002,34,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-03,0.0,49,0,0,2260.9597959183675,110787.03,30593.24,49,0,15.327551,0.0,1.0,-15.327551,25,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-05,0.0,34,0,0,2537.0485294117643,86259.65,10000.43,34,0,23.31552,0.0,1.0,-23.31552,30,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-07,-37999.868086,76,54,6,6969.902236842105,529712.57,116840.63,6,70,98.414251,0.1111111111111111,0.07894736842105263,-38098.282337000004,23,Extreme Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,148,16,16,9667.030743243244,1430720.55,460952.22,132,16,137.349014,1.0,0.8918918918918919,2994.491094,24,Extreme Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,122,87,83,11281.935245901639,1376396.0999999999,373314.16,3,119,301.804613,0.9540229885057471,0.02459016393442623,-36555.597339,18,Extreme Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-10,22908.117384,337,246,244,25584.4765578635,8621968.6,1186755.0,258,79,1496.682866,0.991869918699187,0.7655786350148368,21411.434518000002,39,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-11,0.0,65,0,0,33255.74600000001,2161623.49,801751.41,65,0,191.626505,0.0,1.0,-191.626505,25,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-12,88152.006818,1251,328,195,40967.58708233413,51250451.44,3509752.98,459,792,10554.753586,0.5945121951219512,0.3669064748201439,77597.25323199999,43,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-13,11239.437228,285,86,86,31745.770947368423,9047544.72,270560.55,199,86,1853.425964,1.0,0.6982456140350877,9386.011264,45,Neutral,Neutral,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-14,7922.167264999999,230,90,58,38233.16656521739,8793628.31,716855.85,140,90,1348.722326,0.6444444444444445,0.6086956521739131,6573.444938999999,31,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-15,40966.673478000004,731,433,433,25242.244090287277,18452080.43,1632937.32,172,559,1411.8902679999999,1.0,0.23529411764705882,39554.78321,38,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-16,41498.141783,886,380,342,39232.42645598194,34759929.84,2133645.07,548,338,5697.318453,0.9,0.618510158013544,35800.82333,29,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-17,0.0,5,0,0,147619.302,738096.51,316306.32,5,0,0.0,0.0,1.0,0.0,30,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-18,43400.145539,379,289,289,58751.562744063325,22266842.28,2834011.35,90,289,4181.767321,1.0,0.23746701846965698,39218.378218,33,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-19,62373.791703999996,637,229,229,43140.85288854003,27480723.29,3279596.7,397,240,5179.546923,1.0,0.6232339089481946,57194.244780999994,32,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-20,0.0,160,0,0,52569.3078125,8411089.25,1908223.65,160,0,1033.35275,0.0,1.0,-1033.35275,37,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-21,39772.479641,869,448,316,46044.36062140392,40012549.38,3921430.72,431,438,5948.44489,0.7053571428571429,0.49597238204833144,33824.034751,39,Fear,Fear,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-22,73209.060448,418,185,185,62608.63574162679,26170409.74,3641180.84,233,185,3736.434319,1.0,0.5574162679425837,69472.62612900001,47,Neutral,Neutral,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-23,1656.211757,211,156,118,54580.961753554504,11516582.93,867507.05,37,174,2648.813974,0.7564102564102564,0.17535545023696683,-992.6022170000001,72,Greed,Greed,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-24,35332.403093,672,378,303,47146.683541666665,31682571.34,2227114.71,279,393,6707.427787,0.8015873015873016,0.41517857142857145,28624.975306,63,Greed,Greed,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-25,8410.75479,499,298,298,49855.811983967935,24878050.18,807729.65,298,201,5721.951347,1.0,0.5971943887775552,2688.8034430000007,60,Greed,Greed,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-26,0.0,314,0,0,35046.08286624204,11004470.02,1024387.04,314,0,2531.027945,0.0,1.0,-2531.027945,65,Greed,Greed,High-Size,Frequent,Consistent Winner
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-28,37973.605394,654,397,349,38360.42061162079,25087715.08,1292413.14,257,397,5770.1741600000005,0.8790931989924433,0.3929663608562691,32203.431233999996,54,Neutral,Neutral,High-Size,Frequent,Consistent Winner
